id,split
14254,train
14255,test
14256,train
14257,train
14258,train
14259,validation
14260,train
14261,train
14262,test
14263,train
14264,test
14265,train
14266,train
14267,train
14268,train
14269,train
14270,train
14271,train
14272,train
14273,validation
14274,train
14275,validation
14276,train
14277,train
14278,test
14279,train
14280,test
14281,train
14282,test
14283,train
14284,train
14285,validation
14286,test
14287,validation
14288,validation
14289,train
14290,train
14291,train
14292,train
14293,train
14294,train
14295,train
14296,train
14297,train
14298,train
14299,validation
14300,train
14301,train
14302,validation
14303,validation
14304,test
14305,test
14306,validation
14307,train
14308,test
14309,test
14310,train
14311,validation
14312,train
14313,train
14314,train
14315,train
14316,validation
14317,train
14318,train
14319,test
14320,test
14321,validation
14322,validation
14323,train
14324,train
14325,train
14326,train
14327,test
14328,validation
14329,train
14330,train
14331,test
14332,test
14333,train
14334,validation
14335,train
14336,train
14337,test
14338,train
14339,train
14340,train
14341,test
14342,validation
14343,validation
14344,train
14345,validation
14346,validation
14347,test
14348,validation
14349,train
14350,train
14351,train
14352,train
14353,train
14354,test
14355,test
14356,validation
14357,test
14358,train
14359,train
14360,train
14361,train
14362,validation
14363,train
14364,train
14365,test
14366,validation
14367,train
14368,train
14369,train
14370,test
14371,validation
14372,train
14373,train
14374,test
14375,train
14376,train
14377,validation
14378,validation
14379,train
14380,test
14381,train
14382,validation
14383,train
14384,train
14385,validation
14386,validation
14387,train
14388,validation
14389,train
14390,validation
14391,train
14392,train
14393,train
14394,validation
14395,test
14396,validation
14397,validation
14398,validation
14399,test
14400,train
14401,test
14402,test
14403,train
14404,train
14405,train
14406,train
14407,train
14408,train
14409,train
14410,train
14411,validation
14412,train
14413,test
14414,validation
14415,validation
14416,test
14417,validation
14418,test
14419,test
14420,train
14421,train
14422,test
14423,test
14424,test
14425,test
14426,train
14427,validation
14428,train
14429,train
14430,train
14431,train
14432,validation
14433,test
14434,test
14435,test
14436,train
14437,validation
14438,train
14439,test
14440,test
14441,test
14442,train
14443,train
14444,train
14445,test
14446,validation
14447,test
14448,train
14449,train
14450,train
14451,train
14452,train
14453,train
14454,train
14455,train
14456,train
14457,validation
14458,train
14459,train
14460,train
14461,validation
14462,train
14463,validation
14464,train
14465,test
14466,train
14467,test
14468,train
14469,train
14470,validation
14471,test
14472,test
14473,validation
14474,train
14475,train
14476,validation
14477,train
14478,train
14479,validation
14480,train
14481,test
14482,validation
14483,train
14484,train
14485,train
14486,validation
14487,train
14488,validation
14489,train
14490,train
14491,train
14492,validation
14493,validation
14494,train
14495,validation
14496,validation
14497,test
14498,validation
14499,train
14500,test
14501,train
14502,train
14503,validation
14504,train
14505,train
14506,train
14507,train
14508,test
14509,validation
14510,train
14511,train
14512,train
14513,validation
14514,test
14515,train
14516,train
14517,train
14518,train
14519,validation
14520,train
14521,train
14522,train
14523,test
14524,train
14525,test
14526,train
14527,train
14528,train
14529,train
14530,train
14531,train
14532,test
14533,test
14534,train
14535,train
14536,train
14537,train
14538,test
14539,validation
14540,validation
14541,train
14542,test
14543,test
14544,train
14545,train
14546,validation
14547,train
14548,train
14549,test
14550,train
14551,validation
14552,train
14553,train
14554,train
14555,train
14556,train
14557,validation
14558,train
14559,train
14560,test
14561,train
14562,test
14563,test
14564,train
14565,train
14566,validation
14567,train
14568,test
14569,train
14570,validation
14571,validation
14572,train
14573,train
14574,train
14575,validation
14576,train
14577,train
14578,train
14579,train
14580,validation
14581,train
14582,train
14583,validation
14584,test
14585,test
14586,train
14587,train
14588,validation
14589,validation
14590,train
14591,train
14592,train
14593,test
14594,test
14595,train
14596,train
14597,validation
14598,train
14599,train
14600,test
14601,train
14602,test
14603,train
14604,test
14605,train
14606,test
14607,train
14608,train
14609,validation
14610,train
14611,train
14612,validation
14613,validation
14614,train
14615,train
14616,train
14617,train
14618,train
14619,train
14620,train
14621,train
14622,test
14623,test
14624,train
14625,validation
14626,train
14627,train
14628,train
14629,train
14630,train
14631,train
14632,train
14633,test
14634,train
14635,test
14636,validation
14637,validation
14638,train
14639,train
14640,validation
14641,train
14642,test
14643,validation
14644,train
14645,train
14646,train
14647,test
14648,validation
14649,train
14650,train
14651,validation
14652,train
14653,train
14654,train
14655,train
14656,train
14657,train
14658,train
14659,train
14660,validation
14661,train
14662,test
14663,test
14664,train
14665,train
14666,train
14667,train
14668,train
14669,train
14670,train
14671,validation
14672,train
14673,test
14674,test
14675,train
14676,train
14677,train
14678,train
14679,train
14680,train
14681,validation
14682,train
14683,test
14684,test
14685,test
14686,validation
14687,train
14688,train
14689,validation
14690,train
14691,test
14692,test
14693,train
14694,train
14695,train
14696,validation
14697,test
14698,validation
14699,train
14700,train
14701,train
14702,test
14703,train
14704,validation
14705,test
14706,train
14707,train
14708,test
14709,train
14710,validation
14711,train
14712,train
14713,train
14714,train
14715,train
14716,validation
14717,train
14718,test
14719,train
14720,validation
14721,train
14722,train
14723,test
14724,test
14725,validation
14726,test
14727,train
14728,test
14729,train
14730,train
14731,train
14732,train
14733,train
14734,train
14735,train
14736,train
14737,test
14738,train
14739,train
14740,train
14741,test
14742,train
14743,train
14744,train
14745,validation
14746,train
14747,train
14748,train
14749,test
14750,train
14751,train
14752,validation
14753,test
14754,train
14755,train
14756,train
14757,validation
14758,test
14759,train
14760,train
14761,train
14762,test
14763,validation
14764,test
14765,train
14766,train
14767,test
14768,train
14769,test
14770,validation
14771,train
14772,train
14773,train
14774,validation
14775,train
14776,train
14777,validation
14778,train
14779,train
14780,train
14781,train
14782,train
14783,train
14784,validation
14785,validation
14786,validation
14787,test
14788,validation
14789,validation
14790,train
14791,train
14792,train
14793,validation
14794,test
14795,train
14796,train
14797,train
14798,train
14799,train
14800,train
14801,test
14802,test
14803,train
14804,train
14805,train
14806,test
14807,train
14808,test
14809,train
14810,train
14811,train
14812,test
14813,train
14814,train
14815,test
14816,train
14817,train
14818,train
14819,test
14820,validation
14821,validation
14822,test
14823,test
14824,test
14825,train
14826,validation
14827,validation
14828,train
14829,train
14830,train
14831,train
14832,train
14833,train
14834,train
14835,test
14836,test
14837,train
14838,train
14839,train
14840,train
14841,train
14842,train
14843,train
14844,validation
14845,train
14846,validation
14847,validation
14848,validation
14849,train
14850,train
14851,train
14852,train
14853,train
14854,train
14855,train
14856,test
14857,train
14858,train
14859,train
14860,train
14861,test
14862,train
14863,test
14864,train
14865,test
14866,train
14867,train
14868,train
14869,validation
14870,train
14871,validation
14872,train
14873,validation
14874,test
14875,train
14876,train
14877,train
14878,validation
14879,train
14880,test
14881,validation
14882,test
14883,test
14884,test
14885,test
14886,train
14887,validation
14888,validation
14889,test
14890,train
14891,test
14892,train
14893,validation
14894,train
14895,train
14896,train
14897,train
14898,train
14899,train
14900,test
14901,train
14902,train
14903,test
14904,validation
14905,train
14906,train
14907,train
14908,train
14909,train
14910,validation
14911,train
14912,test
14913,train
14914,train
14915,test
14916,test
14917,validation
14918,train
14919,train
14920,test
14921,train
14922,train
14923,test
14924,validation
14925,test
14926,train
14927,test
14928,test
14929,train
14930,train
14931,validation
14932,train
14933,train
14934,train
14935,train
14936,train
14937,test
14938,train
14939,train
14940,train
14941,test
14942,train
14943,validation
14944,validation
14945,test
14946,test
14947,train
14948,validation
14949,validation
14950,validation
14951,train
14952,validation
14953,train
14954,train
14955,train
14956,test
14957,test
14958,train
14959,train
14960,test
14961,train
14962,test
14963,train
14964,validation
14965,train
14966,test
14967,train
14968,test
14969,validation
14970,test
14971,train
14972,test
14973,train
14974,test
14975,train
14976,test
14977,train
14978,train
14979,train
14980,validation
14981,test
14982,validation
14983,validation
14984,validation
14985,train
14986,validation
14987,train
14988,validation
14989,train
14990,test
14991,train
14992,train
14993,validation
14994,train
14995,validation
14996,test
14997,train
14998,train
14999,validation
15000,train
15001,train
15002,train
15003,train
15004,train
15005,train
15006,validation
15007,train
15008,train
15009,validation
15010,validation
15011,train
15012,train
15013,train
15014,train
15015,train
15016,validation
15017,test
15018,train
15019,test
15020,train
15021,test
15022,train
15023,train
15024,train
15025,test
15026,train
15027,validation
15028,train
15029,test
15030,train
15031,test
15032,train
15033,validation
15034,test
15035,train
15036,validation
15037,train
15038,test
15039,validation
15040,train
15041,train
15042,test
15043,train
15044,validation
15045,train
15046,train
15047,train
15048,validation
15049,test
15050,validation
15051,train
15052,test
15053,train
15054,train
15055,train
15056,train
15057,test
15058,train
15059,train
15060,train
15061,train
15062,train
15063,train
15064,validation
15065,validation
15066,train
15067,test
15068,validation
15069,train
15070,train
15071,train
15072,train
15073,train
15074,train
15075,test
15076,test
15077,train
15078,train
15079,train
15080,train
15081,train
15082,train
15083,train
15084,test
15085,test
15086,test
15087,train
15088,validation
15089,test
15090,test
15091,train
15092,train
15093,train
15094,train
15095,train
15096,train
15097,test
15098,train
15099,train
15100,train
15101,validation
15102,test
15103,test
15104,train
15105,test
15106,train
15107,train
15108,train
15109,train
15110,validation
15111,test
15112,validation
15113,test
15114,train
15115,validation
15116,validation
15117,train
15118,test
15119,train
15120,test
15121,train
15122,train
15123,test
15124,train
15125,train
15126,train
15127,train
15128,train
15129,validation
15130,train
15131,train
15132,validation
15133,train
15134,validation
15135,train
15136,train
15137,train
15138,train
15139,train
15140,test
15141,validation
15142,train
15143,test
15144,test
15145,test
15146,validation
15147,train
15148,train
15149,validation
15150,train
15151,train
15152,test
15153,train
15154,validation
15155,train
15156,train
15157,test
15158,train
15159,train
15160,test
15161,test
15162,test
15163,train
15164,train
15165,train
15166,train
15167,test
15168,test
15169,validation
15170,train
15171,test
15172,train
15173,train
15174,validation
15175,train
15176,train
15177,train
15178,test
15179,train
15180,train
15181,test
15182,train
15183,train
15184,test
15185,train
15186,train
15187,train
15188,validation
15189,train
15190,train
15191,train
15192,test
15193,validation
15194,validation
15195,validation
15196,test
15197,train
15198,test
15199,train
15200,validation
15201,test
15202,test
15203,validation
15204,train
15205,train
15206,train
15207,train
15208,train
15209,test
15210,train
15211,train
15212,train
15213,test
15214,train
15215,train
15216,train
15217,validation
15218,train
15219,train
15220,train
15221,validation
15222,train
15223,train
15224,test
15225,test
15226,test
15227,train
15228,train
15229,test
15230,train
15231,train
15232,train
15233,train
15234,train
15235,train
15236,validation
15237,validation
15238,train
15239,validation
15240,train
15241,train
15242,train
15243,test
15244,validation
15245,train
15246,train
15247,train
15248,train
15249,validation
15250,test
15251,train
15252,validation
15253,validation
15254,test
15255,train
15256,test
15257,train
15258,train
15259,test
15260,train
15261,train
15262,train
15263,train
15264,test
15265,train
15266,test
15267,train
15268,test
15269,validation
15270,train
15271,test
15272,train
15273,train
15274,train
15275,train
15276,train
15277,train
15278,train
15279,validation
15280,test
15281,train
15282,train
15283,test
15284,validation
15285,test
15286,train
15287,train
15288,train
15289,test
15290,train
15291,validation
15292,train
15293,train
15294,train
15295,train
15296,train
15297,test
15298,validation
15299,train
15300,train
15301,test
15302,train
15303,train
15304,test
15305,test
15306,train
15307,train
15308,train
15309,test
15310,test
15311,train
15312,test
15313,test
15314,train
15315,train
15316,train
15317,test
15318,train
15319,validation
15320,validation
15321,train
15322,validation
15323,train
15324,train
15325,train
15326,train
15327,train
15328,train
15329,train
15330,train
15331,test
15332,validation
15333,validation
15334,train
15335,train
15336,validation
15337,test
15338,train
15339,train
15340,train
15341,train
15342,validation
15343,train
15344,train
15345,train
15346,train
15347,train
15348,train
15349,test
15350,train
15351,train
15352,train
15353,test
15354,validation
15355,train
15356,train
15357,train
15358,train
15359,train
15360,train
15361,test
15362,train
15363,test
15364,train
15365,train
15366,train
15367,train
15368,test
15369,train
15370,train
15371,train
15372,train
15373,train
15374,test
15375,train
15376,test
15377,train
15378,train
15379,train
15380,train
15381,train
15382,train
15383,train
15384,train
15385,train
15386,test
15387,test
15388,test
15389,train
15390,train
15391,validation
15392,train
15393,validation
15394,test
15395,validation
15396,train
15397,train
15398,test
15399,train
15400,test
15401,test
15402,train
15403,test
15404,validation
15405,train
15406,test
15407,train
15408,test
15409,train
15410,train
15411,train
15412,validation
15413,validation
15414,validation
15415,train
15416,train
15417,test
15418,train
15419,train
15420,validation
15421,train
15422,test
15423,test
15424,test
15425,test
15426,test
15427,validation
15428,train
15429,train
15430,validation
15431,train
15432,validation
15433,validation
15434,validation
15435,train
15436,train
15437,validation
15438,train
15439,train
15440,validation
15441,train
15442,train
15443,train
15444,train
15445,validation
15446,train
15447,train
15448,train
15449,train
15450,test
15451,validation
15452,validation
15453,test
15454,train
15455,test
15456,train
15457,train
15458,test
15459,train
15460,validation
15461,test
15462,train
15463,test
15464,train
15465,test
15466,train
15467,validation
15468,train
15469,test
15470,test
15471,train
15472,train
15473,train
15474,train
15475,train
15476,train
15477,validation
15478,validation
15479,test
15480,train
15481,train
15482,train
15483,test
15484,validation
15485,train
15486,train
15487,train
15488,train
15489,validation
15490,train
15491,validation
15492,test
15493,train
15494,train
15495,train
15496,train
15497,train
15498,test
15499,validation
15500,train
15501,validation
15502,train
15503,validation
15504,train
15505,train
15506,train
15507,test
15508,train
15509,train
15510,train
15511,train
15512,train
15513,validation
15514,test
15515,train
15516,train
15517,train
15518,train
15519,train
15520,test
15521,test
15522,validation
15523,train
15524,test
15525,train
15526,test
15527,train
15528,test
15529,train
15530,test
15531,validation
15532,test
15533,train
15534,train
15535,validation
15536,train
15537,train
15538,validation
15539,train
15540,train
15541,train
15542,test
15543,train
15544,train
15545,train
15546,test
15547,train
15548,validation
15549,test
15550,train
15551,validation
15552,train
15553,validation
15554,train
15555,validation
15556,validation
15557,train
15558,test
15559,train
15560,validation
15561,train
15562,train
15563,train
15564,validation
15565,train
15566,train
15567,validation
15568,validation
15569,test
15570,train
15571,validation
15572,train
15573,train
15574,test
15575,validation
15576,train
15577,train
15578,train
15579,validation
15580,train
15581,train
15582,train
15583,train
15584,train
15585,validation
15586,train
15587,test
15588,train
15589,test
15590,validation
15591,test
15592,train
15593,validation
15594,test
15595,train
15596,train
15597,test
15598,validation
15599,validation
15600,test
15601,train
15602,validation
15603,train
15604,test
15605,train
15606,train
15607,train
15608,validation
15609,train
15610,train
15611,validation
15612,validation
15613,train
15614,test
15615,train
15616,test
15617,validation
15618,test
15619,test
15620,validation
15621,train
15622,test
15623,train
15624,validation
15625,train
15626,train
15627,train
15628,train
15629,train
15630,train
15631,train
15632,train
15633,train
15634,train
15635,train
15636,test
15637,validation
15638,train
15639,train
15640,test
15641,validation
15642,test
15643,train
15644,train
15645,validation
15646,train
15647,train
15648,train
15649,validation
15650,train
15651,train
15652,train
15653,validation
15654,test
15655,test
15656,validation
15657,train
15658,train
15659,train
15660,test
15661,test
15662,train
15663,train
15664,validation
15665,train
15666,train
15667,test
15668,train
15669,train
15670,test
15671,train
15672,train
15673,train
15674,train
15675,test
15676,train
15677,train
15678,train
15679,train
15680,train
15681,validation
15682,test
15683,validation
15684,test
15685,train
15686,train
15687,train
15688,validation
15689,train
15690,train
15691,test
15692,train
15693,test
15694,test
15695,train
15696,validation
15697,train
15698,test
15699,train
15700,test
15701,train
15702,train
15703,test
15704,test
15705,validation
15706,test
15707,train
15708,train
15709,train
15710,validation
15711,validation
15712,train
15713,test
15714,train
15715,train
15716,train
15717,validation
15718,test
15719,validation
15720,train
15721,test
15722,train
15723,test
15724,train
15725,validation
15726,train
15727,train
15728,validation
15729,test
15730,train
15731,test
15732,test
15733,train
15734,train
15735,train
15736,train
15737,train
15738,train
15739,train
15740,train
15741,validation
15742,train
15743,validation
15744,test
15745,validation
15746,validation
15747,train
15748,train
15749,train
15750,train
15751,train
15752,train
15753,test
15754,train
15755,train
15756,train
15757,train
15758,test
15759,train
15760,train
15761,train
15762,test
15763,train
15764,validation
15765,test
15766,train
15767,train
15768,test
15769,validation
15770,test
15771,train
15772,train
15773,train
15774,train
15775,test
15776,train
15777,validation
15778,test
15779,validation
15780,train
15781,train
15782,validation
15783,validation
15784,train
15785,test
15786,train
15787,train
15788,test
15789,validation
15790,train
15791,test
15792,train
15793,train
15794,test
15795,test
15796,train
15797,train
15798,train
15799,train
15800,test
15801,train
15802,test
15803,train
15804,train
15805,validation
15806,train
15807,test
15808,train
15809,train
15810,validation
15811,test
15812,train
15813,validation
15814,train
15815,validation
15816,train
15817,train
15818,train
15819,test
15820,train
15821,train
15822,test
15823,train
15824,train
15825,train
15826,validation
15827,train
15828,validation
15829,train
15830,train
15831,train
15832,train
15833,train
15834,train
15835,train
15836,validation
15837,test
15838,validation
15839,train
15840,validation
15841,train
15842,validation
15843,train
15844,train
15845,train
15846,train
15847,train
15848,test
15849,test
15850,train
15851,validation
15852,validation
15853,train
15854,train
15855,train
15856,validation
15857,validation
15858,validation
15859,validation
15860,test
15861,validation
15862,test
15863,validation
15864,train
15865,train
15866,train
15867,train
15868,train
15869,test
15870,validation
15871,validation
15872,train
15873,test
15874,train
15875,train
15876,train
15877,train
15878,test
15879,validation
15880,train
15881,train
15882,train
15883,test
15884,train
15885,train
15886,train
15887,test
15888,test
15889,test
15890,test
15891,test
15892,train
15893,train
15894,validation
15895,train
15896,train
15897,train
15898,test
15899,train
15900,test
15901,test
15902,train
15903,train
15904,train
15905,validation
15906,train
15907,test
15908,train
15909,train
15910,test
15911,train
15912,train
15913,train
15914,train
15915,validation
15916,train
15917,validation
15918,train
15919,train
15920,train
15921,validation
15922,validation
15923,train
15924,test
15925,train
15926,test
15927,train
15928,train
15929,validation
15930,validation
15931,test
15932,train
15933,train
15934,train
15935,train
15936,test
15937,validation
15938,train
15939,train
15940,train
15941,train
15942,train
15943,validation
15944,train
15945,train
15946,test
15947,train
15948,train
15949,validation
15950,train
15951,test
15952,train
15953,train
15954,train
15955,validation
15956,test
15957,train
15958,train
15959,train
15960,train
15961,test
15962,train
15963,train
15964,validation
15965,test
15966,train
15967,train
15968,train
15969,validation
15970,train
15971,train
15972,train
15973,test
15974,train
15975,test
15976,train
15977,test
15978,train
15979,train
15980,train
15981,test
15982,train
15983,train
15984,train
15985,validation
15986,train
15987,train
15988,train
15989,test
15990,train
15991,train
15992,validation
15993,validation
15994,train
15995,train
15996,train
15997,test
15998,validation
15999,train
16000,train
16001,train
16002,train
16003,validation
16004,train
16005,train
16006,test
16007,train
16008,test
16009,validation
16010,test
16011,validation
16012,train
16013,test
16014,train
16015,train
16016,train
16017,train
16018,train
16019,test
16020,validation
16021,train
16022,train
16023,train
16024,train
16025,train
16026,train
16027,train
16028,train
16029,train
16030,validation
16031,train
16032,validation
16033,train
16034,train
16035,train
16036,train
16037,validation
16038,train
16039,validation
16040,train
16041,train
16042,train
16043,train
16044,train
16045,train
16046,train
16047,train
16048,train
16049,train
16050,train
16051,test
16052,test
16053,train
16054,validation
16055,validation
16056,test
16057,test
16058,validation
16059,train
16060,train
16061,train
16062,validation
16063,validation
16064,train
16065,train
16066,train
16067,validation
16068,train
16069,train
16070,test
16071,train
16072,test
16073,train
16074,test
16075,train
16076,train
16077,validation
16078,train
16079,train
16080,train
16081,test
16082,test
16083,train
16084,validation
16085,train
16086,validation
16087,train
16088,test
16089,test
16090,train
16091,train
16092,train
16093,train
16094,train
16095,train
16096,train
16097,train
16098,train
16099,train
16100,test
16101,test
16102,train
16103,train
16104,test
16105,test
16106,validation
16107,train
16108,validation
16109,train
16110,validation
16111,train
16112,train
16113,train
16114,train
16115,train
16116,train
16117,train
16118,train
16119,train
16120,train
16121,validation
16122,test
16123,train
16124,test
16125,validation
16126,test
16127,train
16128,train
16129,test
16130,test
16131,validation
16132,test
16133,test
16134,train
16135,validation
16136,train
16137,train
16138,train
16139,train
16140,test
16141,train
16142,train
16143,train
16144,test
16145,validation
16146,validation
16147,train
16148,test
16149,train
16150,train
16151,validation
16152,train
16153,train
16154,train
16155,train
16156,train
16157,train
16158,train
16159,train
16160,train
16161,train
16162,train
16163,validation
16164,train
16165,train
16166,train
16167,train
16168,validation
16169,validation
16170,validation
16171,validation
16172,train
16173,validation
16174,train
16175,train
16176,train
16177,test
16178,train
16179,train
16180,validation
16181,train
16182,train
16183,train
16184,validation
16185,validation
16186,train
16187,validation
16188,validation
16189,train
16190,train
16191,train
16192,train
16193,test
16194,validation
16195,validation
16196,test
16197,train
16198,train
16199,validation
16200,validation
16201,validation
16202,train
16203,validation
16204,train
16205,train
16206,train
16207,train
16208,validation
16209,train
16210,train
16211,validation
16212,train
16213,train
16214,train
16215,train
16216,train
16217,train
16218,validation
16219,train
16220,test
16221,validation
16222,validation
16223,train
16224,train
16225,train
16226,train
16227,train
16228,train
16229,train
16230,train
16231,train
16232,train
16233,train
16234,validation
16235,train
16236,train
16237,train
16238,validation
16239,train
16240,train
16241,test
16242,train
16243,train
16244,train
16245,train
16246,train
16247,validation
16248,validation
16249,train
16250,test
16251,test
16252,train
16253,train
16254,train
16255,test
16256,train
16257,test
16258,train
16259,train
16260,train
16261,validation
16262,train
16263,test
16264,validation
16265,train
16266,train
16267,test
16268,train
16269,validation
16270,train
16271,train
16272,test
16273,train
16274,test
16275,validation
16276,train
16277,test
16278,test
16279,train
16280,test
16281,validation
16282,train
16283,train
16284,test
16285,train
16286,train
16287,train
16288,train
16289,train
16290,validation
16291,train
16292,validation
16293,train
16294,train
16295,test
16296,validation
16297,validation
16298,train
16299,train
16300,train
16301,train
16302,train
16303,train
16304,train
16305,train
16306,train
16307,train
16308,train
16309,test
16310,validation
16311,train
16312,train
16313,test
16314,validation
16315,train
16316,train
16317,train
16318,train
16319,train
16320,validation
16321,train
16322,test
16323,train
16324,train
16325,train
16326,test
16327,train
16328,test
16329,train
16330,train
16331,train
16332,train
16333,train
16334,train
16335,validation
16336,test
16337,validation
16338,validation
16339,validation
16340,train
16341,train
16342,validation
16343,test
16344,train
16345,test
16346,train
16347,validation
16348,train
16349,train
16350,validation
16351,train
16352,train
16353,train
16354,validation
16355,train
16356,train
16357,train
16358,validation
16359,train
16360,validation
16361,train
16362,train
16363,test
16364,validation
16365,train
16366,train
16367,validation
16368,test
16369,train
16370,train
16371,validation
16372,train
16373,validation
16374,test
16375,train
16376,train
16377,train
16378,test
16379,train
16380,train
16381,test
16382,validation
16383,train
16384,train
16385,train
16386,train
16387,train
16388,test
16389,validation
16390,train
16391,validation
16392,train
16393,test
16394,test
16395,train
16396,test
16397,train
16398,train
16399,train
16400,train
16401,train
16402,test
16403,train
16404,train
16405,train
16406,train
16407,test
16408,train
16409,train
16410,train
16411,train
16412,train
16413,train
16414,train
16415,train
16416,train
16417,train
16418,test
16419,train
16420,train
16421,train
16422,validation
16423,train
16424,train
16425,test
16426,train
16427,validation
16428,train
16429,train
16430,test
16431,train
16432,validation
16433,train
16434,train
16435,train
16436,test
16437,test
16438,validation
16439,train
16440,train
16441,train
16442,train
16443,train
16444,validation
16445,train
16446,test
16447,test
16448,train
16449,train
16450,validation
16451,train
16452,train
16453,test
16454,validation
16455,train
16456,train
16457,test
16458,validation
16459,validation
16460,test
16461,test
16462,train
16463,train
16464,test
16465,validation
16466,validation
16467,validation
16468,validation
16469,test
16470,train
16471,test
16472,train
16473,train
16474,train
16475,train
16476,train
16477,train
16478,train
16479,validation
16480,train
16481,train
16482,validation
16483,train
16484,train
16485,train
16486,train
16487,train
16488,validation
16489,train
16490,validation
16491,test
16492,train
16493,train
16494,train
16495,test
16496,train
16497,train
16498,train
16499,train
16500,train
16501,validation
16502,validation
16503,validation
16504,test
16505,train
16506,validation
16507,train
16508,train
16509,test
16510,train
16511,train
16512,train
16513,train
16514,train
16515,train
16516,validation
16517,test
16518,train
16519,train
16520,test
16521,validation
16522,train
16523,test
16524,test
16525,test
16526,train
16527,test
16528,train
16529,validation
16530,train
16531,validation
16532,validation
16533,validation
16534,test
16535,train
16536,train
16537,validation
16538,validation
16539,train
16540,validation
16541,train
16542,train
16543,test
16544,train
16545,validation
16546,test
16547,train
16548,train
16549,train
16550,train
16551,train
16552,train
16553,train
16554,validation
16555,test
16556,train
16557,validation
16558,validation
16559,train
16560,validation
16561,validation
16562,train
16563,train
16564,train
16565,test
16566,validation
16567,train
16568,train
16569,train
16570,validation
16571,validation
16572,test
16573,train
16574,train
16575,validation
16576,test
16577,train
16578,train
16579,validation
16580,train
16581,test
16582,validation
16583,test
16584,train
16585,train
16586,test
16587,test
16588,train
16589,train
16590,train
16591,train
16592,train
16593,train
16594,validation
16595,test
16596,train
16597,train
16598,test
16599,validation
16600,train
16601,train
16602,train
16603,validation
16604,train
16605,train
16606,validation
16607,test
16608,train
16609,train
16610,train
16611,train
16612,test
16613,test
16614,train
16615,train
16616,train
16617,train
16618,validation
16619,train
16620,train
16621,validation
16622,train
16623,test
16624,validation
16625,validation
16626,test
16627,validation
16628,train
16629,train
16630,test
16631,test
16632,validation
16633,validation
16634,train
16635,train
16636,validation
16637,validation
16638,validation
16639,test
16640,train
16641,train
16642,train
16643,test
16644,train
16645,train
16646,train
16647,train
16648,validation
16649,train
16650,validation
16651,validation
16652,validation
16653,validation
16654,train
16655,train
16656,test
16657,test
16658,train
16659,test
16660,train
16661,test
16662,train
16663,train
16664,train
16665,test
16666,test
16667,train
16668,train
16669,train
16670,validation
16671,train
16672,train
16673,test
16674,train
16675,validation
16676,train
16677,train
16678,train
16679,train
16680,train
16681,train
16682,train
16683,test
16684,train
16685,train
16686,test
16687,test
16688,train
16689,train
16690,test
16691,train
16692,train
16693,train
16694,validation
16695,train
16696,train
16697,train
16698,train
16699,train
16700,validation
16701,train
16702,train
16703,test
16704,validation
16705,test
16706,train
16707,test
16708,train
16709,validation
16710,train
16711,train
16712,train
16713,test
16714,validation
16715,train
16716,train
16717,test
16718,train
16719,train
16720,train
16721,train
16722,train
16723,train
16724,train
16725,train
16726,train
16727,train
16728,validation
16729,train
16730,test
16731,train
16732,train
16733,train
16734,validation
16735,test
16736,train
16737,train
16738,train
16739,train
16740,validation
16741,train
16742,train
16743,train
16744,train
16745,train
16746,validation
16747,validation
16748,train
16749,test
16750,train
16751,validation
16752,train
16753,train
16754,train
16755,train
16756,train
16757,test
16758,train
16759,validation
16760,validation
16761,test
16762,test
16763,validation
16764,train
16765,train
16766,train
16767,train
16768,validation
16769,test
16770,validation
16771,train
16772,validation
16773,train
16774,train
16775,train
16776,train
16777,validation
16778,train
16779,train
16780,train
16781,validation
16782,train
16783,test
16784,train
16785,validation
16786,test
16787,validation
16788,validation
16789,test
16790,train
16791,validation
16792,train
16793,train
16794,train
16795,validation
16796,test
16797,train
16798,train
16799,train
16800,train
16801,validation
16802,validation
16803,validation
16804,test
16805,train
16806,validation
16807,train
16808,train
16809,test
16810,validation
16811,test
16812,train
16813,train
16814,train
16815,train
16816,train
16817,train
16818,validation
16819,test
16820,train
16821,test
16822,validation
16823,train
16824,test
16825,train
16826,validation
16827,train
16828,train
16829,train
16830,train
16831,test
16832,train
16833,train
16834,test
16835,train
16836,train
16837,train
16838,train
16839,validation
16840,validation
16841,train
16842,test
16843,test
16844,train
16845,train
16846,train
16847,test
16848,train
16849,train
16850,train
16851,train
16852,train
16853,train
16854,test
16855,validation
16856,train
16857,test
16858,train
16859,train
16860,train
16861,train
16862,train
16863,train
16864,validation
16865,train
16866,train
16867,test
16868,train
16869,validation
16870,train
16871,train
16872,validation
16873,train
16874,validation
16875,validation
16876,train
16877,train
16878,train
16879,train
16880,train
16881,train
16882,train
16883,test
16884,train
16885,test
16886,train
16887,validation
16888,train
16889,train
16890,train
16891,test
16892,test
16893,validation
16894,train
16895,train
16896,train
16897,train
16898,train
16899,train
16900,train
16901,validation
16902,train
16903,train
16904,train
16905,train
16906,validation
16907,test
16908,train
16909,train
16910,test
16911,train
16912,train
16913,train
16914,test
16915,train
16916,test
16917,train
16918,train
16919,validation
16920,train
16921,train
16922,test
16923,train
16924,train
16925,train
16926,train
16927,train
16928,validation
16929,train
16930,train
16931,train
16932,test
16933,train
16934,validation
16935,test
16936,validation
16937,train
16938,train
16939,test
16940,validation
16941,test
16942,train
16943,train
16944,train
16945,train
16946,test
16947,train
