run_id,suite_id,scenario,seed,scale,vintage_month,months_on_book,max_mob_observed_for_cohort,contracts_observed,total_balance,total_financed_amount,contracts_30plus,contracts_60plus,contracts_90plus,cumulative_write_off
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,4,8,25,97272.23,99624.48,13,8,4,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,5,8,24,92437.65,96263.42,14,12,8,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,6,8,24,64520.93,96263.42,11,11,11,19423.41
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,7,8,19,45793.05,72902.11,5,3,3,2463.85
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-04-01,8,8,14,40931.99,56412.97,5,2,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,0,7,32,173124.07,145476.27,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,1,7,32,137814.87,145476.27,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,2,7,30,111091.20,135810.28,5,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,3,7,28,92644.97,124579.90,9,5,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,4,7,23,80754.57,99578.04,10,7,4,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,5,7,20,67086.90,89486.53,11,8,5,7091.42
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,6,7,19,58727.69,82487.52,9,8,5,2348.71
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-05-01,7,7,17,42178.93,75362.32,8,5,4,7043.90
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,0,6,39,204403.36,159040.39,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,1,6,39,169339.79,159040.39,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,2,6,36,154412.79,143391.92,6,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,3,6,36,132080.55,143391.92,8,3,1,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,4,6,30,122519.39,120062.36,10,7,2,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,5,6,30,109839.05,120062.36,12,9,6,5837.53
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-06-01,6,6,29,92496.87,115209.72,12,8,5,8485.33
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,0,5,58,324641.31,266356.83,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,1,5,58,278068.04,266356.83,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,2,5,56,239439.14,257116.13,12,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,3,5,54,207385.11,250031.80,14,10,2,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,4,5,49,180295.99,223030.51,14,12,9,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-07-01,5,5,46,159027.36,207536.12,17,11,10,2050.82
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,0,4,63,302452.93,236927.29,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,1,4,63,266318.00,236927.29,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,2,4,61,232485.57,230366.57,10,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,3,4,59,195023.15,221812.01,11,9,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-08-01,4,4,49,179125.36,190171.41,20,8,7,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,0,3,78,355471.08,283102.80,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,1,3,78,310738.98,283102.80,1,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,2,3,73,271253.90,266567.97,15,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-09-01,3,3,71,234997.75,256056.32,17,12,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,0,2,75,381210.39,300859.63,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,1,2,75,337682.40,300859.63,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-10-01,2,2,73,295581.33,292560.77,17,1,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-11-01,0,1,86,521495.22,401344.97,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-11-01,1,1,86,481058.57,401344.97,0,0,0,0.00
RUN_policy_tightening_sample_2026_4aaa4164,SUITE_sample_2026,policy_tightening,2026,sample,2024-12-01,0,0,119,634096.84,500622.93,0,0,0,0.00
